,screenId,icon_path,bounds,reference_captions,icon_context,generated_caption
1289,42406,42406_1.jpg,"[56, 2094, 498, 2392]",go to day 7|pick 6 hours smoke free|select time option,"{""app activity name"": ""com.portablepixels.smokefree.ui.main.MainActivity"", ""UI element info"": {""class_name"": ""BadgeImageView"", ""resource_id"": ""imageview7"", ""OCR detected text"": [""6"", ""S"", ""an"", ""S""]}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""imageview1"", ""class"": ""BadgeImageView""}, {""resource_id"": ""imageview4"", ""class"": ""BadgeImageView""}, {""resource_id"": ""imageview4"", ""class"": ""BadgeImageView""}, {""resource_id"": ""imageview10"", ""class"": ""BadgeImageView""}, {""resource_id"": ""imageview13"", ""class"": ""BadgeImageView""}, {""resource_id"": ""imageview16"", ""class"": ""BadgeImageView""}, {""resource_id"": ""imageview19"", ""class"": ""BadgeImageView""}]}",6 days smoke free
1290,4398,4398_1.jpg,"[11, 280, 179, 448]",bookmark|mark as favorite|mark as favorite,"{""app activity name"": ""llc.auroraappdesign.votd.MainActivity"", ""UI element info"": {""class_name"": ""ImageButton"", ""resource_id"": ""favorite_button""}, ""parent node"": [{""class"": ""FrameLayout""}], ""sibling nodes"": []}",favorite
1291,4398,4398_2.jpg,"[776, 286, 944, 452]",back to bible|switch to read the news,"{""app activity name"": ""llc.auroraappdesign.votd.MainActivity"", ""UI element info"": {""class_name"": ""ImageView"", ""resource_id"": ""devotional_1_button""}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""devotional_2_button"", ""class"": ""ImageView""}, {""resource_id"": ""video_button"", ""class"": ""ImageView""}, {""class"": ""ImageView""}, {""class"": ""ImageView""}]}",bible
1292,4398,4398_3.jpg,"[962, 299, 1095, 432]",open youtube|switch the youtube option,"{""app activity name"": ""llc.auroraappdesign.votd.MainActivity"", ""UI element info"": {""class_name"": ""ImageView"", ""resource_id"": ""video_button"", ""OCR detected text"": [""You"", ""(Tube ""]}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""devotional_1_button"", ""class"": ""ImageView""}, {""resource_id"": ""devotional_2_button"", ""class"": ""ImageView""}, {""resource_id"": ""devotional_2_button"", ""class"": ""ImageView""}, {""class"": ""ImageView""}, {""class"": ""ImageView""}]}",go to youtube
1293,4398,4398_4.jpg,"[1113, 299, 1246, 432]",adjust volume|listen to audio|volume up,"{""app activity name"": ""llc.auroraappdesign.votd.MainActivity"", ""UI element info"": {""class_name"": ""ImageView""}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""devotional_1_button"", ""class"": ""ImageView""}, {""resource_id"": ""devotional_2_button"", ""class"": ""ImageView""}, {""resource_id"": ""video_button"", ""class"": ""ImageView""}, {""resource_id"": ""video_button"", ""class"": ""ImageView""}, {""class"": ""ImageView""}]}",play audio
1294,4398,4398_5.jpg,"[1264, 299, 1397, 432]",copy text|view video options,"{""app activity name"": ""llc.auroraappdesign.votd.MainActivity"", ""UI element info"": {""class_name"": ""ImageView""}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""devotional_1_button"", ""class"": ""ImageView""}, {""resource_id"": ""devotional_2_button"", ""class"": ""ImageView""}, {""resource_id"": ""video_button"", ""class"": ""ImageView""}, {""class"": ""ImageView""}, {""class"": ""ImageView""}]}",open menu
1295,65492,65492_1.jpg,"[75, 138, 215, 278]",go back|go back|go to previous,"{""app activity name"": ""com.syncme.activities.search.SearchActivity"", ""UI element info"": {""class_name"": ""AppCompatImageButton"", ""resource_id"": ""activity_search__navButton""}, ""parent node"": [{""resource_id"": ""search_card__content""}, {""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""focusStealer"", ""class"": ""View""}, {""resource_id"": ""focusStealer"", ""class"": ""View""}, {""resource_id"": ""edit"", ""class"": ""AppCompatEditText""}, {""resource_id"": ""search_card__clearTextButton"", ""class"": ""AppCompatImageButton""}]}",go back
1296,68126,68126_1.jpg,"[1244, 2224, 1440, 2392]",click delete option|delete document|delete option,"{""app activity name"": ""o.iG"", ""UI element info"": {""class_name"": ""AppCompatImageButton"", ""resource_id"": """"}, ""parent node"": [{""resource_id"": """"}, {""class"": ""LinearLayout""}], ""sibling nodes"": []}",delete
1297,13551,13551_1.jpg,"[596, 697, 631, 732]",first image scroll across for more|go back|scroll image,"{""app activity name"": ""com.outsitenetworks.allpointsrewards.view.onboardingScreen.OnboardingActivity"", ""UI element info"": {""class_name"": ""AppCompatImageView"", ""resource_id"": ""indicator_0""}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""indicator_1"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""indicator_2"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""indicator_3"", ""class"": ""AppCompatImageView""}]}",page indicator
1298,13551,13551_2.jpg,"[667, 697, 702, 732]",loading bar|page 2|view picture of place,"{""app activity name"": ""com.outsitenetworks.allpointsrewards.view.onboardingScreen.OnboardingActivity"", ""UI element info"": {""class_name"": ""AppCompatImageView"", ""resource_id"": ""indicator_1""}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""indicator_0"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""indicator_0"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""indicator_2"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""indicator_3"", ""class"": ""AppCompatImageView""}]}",select second page
1299,13551,13551_3.jpg,"[738, 697, 773, 732]",select favorite place|select third option,"{""app activity name"": ""com.outsitenetworks.allpointsrewards.view.onboardingScreen.OnboardingActivity"", ""UI element info"": {""class_name"": ""AppCompatImageView"", ""resource_id"": ""indicator_2""}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""indicator_0"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""indicator_1"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""indicator_1"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""indicator_3"", ""class"": ""AppCompatImageView""}]}",select second page
1300,17083,17083_1.jpg,"[989, 363, 1157, 531]",current location via gps|pinpoint location,"{""app activity name"": ""com.akasoft.topplaces.mainscreen.MainActivity"", ""UI element info"": {""class_name"": ""AppCompatImageView"", ""resource_id"": ""imgBtnSearch""}, ""parent node"": [{""class"": ""FrameLayout""}], ""sibling nodes"": [{""resource_id"": ""autoCompleteTextView1"", ""class"": ""AppCompatAutoCompleteTextView""}, {""resource_id"": ""autoCompleteTextView1"", ""class"": ""AppCompatAutoCompleteTextView""}, {""resource_id"": ""locationProgress"", ""class"": ""ProgressBar""}]}",go to location
1301,37880,37880_1.jpg,"[0, 84, 196, 280]",open side menu|setting|toggle menu,"{""app activity name"": ""com.mediabay.MediabayActivity"", ""UI element info"": {""class_name"": ""AppCompatImageButton""}, ""parent node"": [{""resource_id"": ""toolbar""}, {""class"": ""Toolbar""}], ""sibling nodes"": [{""text"": ""Mediabay.TV"", ""class"": ""AppCompatTextView""}, {""text"": ""Mediabay.TV"", ""class"": ""AppCompatTextView""}, {""class"": ""ActionMenuView""}, {""text"": ""Settings"", ""class"": ""AppCompatTextView""}]}",open menu
1302,65261,65261_1.jpg,"[1211, 84, 1440, 313]",close this overlay|close this window|exit the app,"{""app activity name"": ""com.rune.zzangpicture.IntroActivity"", ""UI element info"": {""class_name"": ""ImageButton""}, ""parent node"": [{""class"": ""RelativeLayout""}], ""sibling nodes"": [{""class"": ""ImageView""}, {""class"": ""ImageView""}, {""class"": ""ImageView""}]}",close
1303,53333,53333_1.jpg,"[1265, 91, 1440, 266]",menu toggle button|pull out option tab|settings/options menu,"{""app activity name"": ""digiMobile.FullMenu.HomePage"", ""UI element info"": {""class_name"": ""ImageView"", ""resource_id"": ""Widgets_TitleBar_ButtonLeft""}, ""parent node"": [{""resource_id"": ""Widgets_TitleBar_Container""}, {""class"": ""FrameLayout""}], ""sibling nodes"": [{""resource_id"": ""Widgets_TitleBar_ButtonCenter"", ""class"": ""ImageView""}, {""resource_id"": ""Widgets_TitleBar_TextCenter"", ""class"": ""TextView""}, {""resource_id"": ""Widgets_TitleBar_ButtonRight"", ""class"": ""ImageView""}, {""resource_id"": ""Widgets_TitleBar_BadgeContainer"", ""class"": ""FrameLayout""}]}",open menu
1304,7520,7520_1.jpg,"[0, 2182, 320, 2357]",go back|go back|return to the previous page,"{""app activity name"": ""com.hltcorp.platform.core.MainActivity"", ""UI element info"": {""class_name"": ""ImageButton"", ""resource_id"": ""btn_previous""}, ""parent node"": [{""resource_id"": ""navigation_buttons""}, {""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""lbl_flip"", ""text"": ""Next"", ""class"": ""Button""}, {""resource_id"": ""btn_next"", ""class"": ""ImageButton""}]}",go back
1305,47520,47520_1.jpg,"[1258, 571, 1440, 805]",price|purchase package|sign up for plan,"{""app activity name"": ""com.pleco.chinesesystem.PlecoDroidMainActivity"", ""UI element info"": {""class_name"": ""AppCompatImageButton"", ""resource_id"": ""FilesItemCommandButton"", ""OCR detected text"": [""S""]}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""class"": ""LinearLayout""}, {""class"": ""LinearLayout""}]}",show price
1306,47520,47520_2.jpg,"[1258, 1437, 1440, 1728]",purchase item|search prices,"{""app activity name"": ""com.pleco.chinesesystem.PlecoDroidMainActivity"", ""UI element info"": {""class_name"": ""AppCompatImageButton"", ""resource_id"": ""FilesItemCommandButton"", ""OCR detected text"": [""S""]}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""class"": ""LinearLayout""}, {""class"": ""LinearLayout""}]}",show price
1307,16850,16850_1.jpg,"[0, 84, 189, 280]",go back|go back|go to previous,"{""app activity name"": ""me.meecha.ui.LaunchActivity"", ""UI element info"": {""class_name"": ""ImageView""}, ""parent node"": [{""class"": ""ActionBar""}], ""sibling nodes"": [{""text"": ""Set Information"", ""class"": ""TextView""}, {""text"": ""Set Information"", ""class"": ""TextView""}]}",go back
1308,16850,16850_2.jpg,"[590, 656, 849, 915]",add profile photo|add selfie profile pic|upload profile picture,"{""app activity name"": ""me.meecha.ui.LaunchActivity"", ""UI element info"": {""class_name"": ""CircleImageView"", ""OCR detected text"": [""0""]}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""text"": ""A nice selfie will gain more attention and likes, please choose one to upload."", ""class"": ""TextView""}, {""text"": ""A nice selfie will gain more attention and likes, please choose one to upload."", ""class"": ""TextView""}, {""class"": ""FrameLayout""}]}",upload profile picture
1309,4995,4995_1.jpg,"[0, 84, 155, 224]",menu|open menu|open menu,"{""app activity name"": ""socials.com.application.followers.MyOrderActivity"", ""UI element info"": {""class_name"": ""ImageView"", ""resource_id"": ""menu""}, ""parent node"": [{""resource_id"": ""follower_pack""}, {""class"": ""RelativeLayout""}], ""sibling nodes"": [{""resource_id"": ""home"", ""text"": ""Get Instant Likes"", ""class"": ""TextView""}]}",open menu
1310,52062,52062_1.jpg,"[1272, 84, 1440, 280]",close|close window|closes out the page,"{""app activity name"": ""com.mplus.lib.ui.settings.sections.main.SettingsActivity"", ""UI element info"": {""class_name"": ""BaseImageView"", ""resource_id"": ""up_item""}, ""parent node"": [{""class"": ""BaseLinearLayout""}], ""sibling nodes"": [{""resource_id"": ""title"", ""text"": ""Settings"", ""class"": ""BaseTextView""}, {""resource_id"": ""title"", ""text"": ""Settings"", ""class"": ""BaseTextView""}]}",close settings
1311,21641,21641_1.jpg,"[56, 2112, 364, 2336]",exit the app|log out,"{""app activity name"": ""com.devicemagic.androidx.forms.ui.AppIntroActivity"", ""UI element info"": {""class_name"": ""AppCompatImageButton"", ""resource_id"": ""skip""}, ""parent node"": [{""class"": ""FrameLayout""}], ""sibling nodes"": [{""resource_id"": ""indicator_container"", ""class"": ""FrameLayout""}, {""resource_id"": ""indicator_container"", ""class"": ""FrameLayout""}, {""resource_id"": ""next"", ""class"": ""AppCompatImageButton""}, {""resource_id"": ""done"", ""class"": ""AppCompatImageButton""}]}",exit
1312,21641,21641_2.jpg,"[1076, 2112, 1384, 2336]",go forward|go to next,"{""app activity name"": ""com.devicemagic.androidx.forms.ui.AppIntroActivity"", ""UI element info"": {""class_name"": ""AppCompatImageButton"", ""resource_id"": ""next""}, ""parent node"": [{""class"": ""FrameLayout""}], ""sibling nodes"": [{""resource_id"": ""indicator_container"", ""class"": ""FrameLayout""}, {""resource_id"": ""skip"", ""class"": ""AppCompatImageButton""}, {""resource_id"": ""skip"", ""class"": ""AppCompatImageButton""}, {""resource_id"": ""done"", ""class"": ""AppCompatImageButton""}]}",go to next
1313,49959,49959_1.jpg,"[56, 2161, 231, 2336]",search|search the map|zoom in,"{""app activity name"": ""com.fly.gps.MainActivity"", ""UI element info"": {""class_name"": ""ImageButton"", ""resource_id"": ""btn_search"", ""OCR detected text"": [""0""]}, ""parent node"": [{""class"": ""FrameLayout""}], ""sibling nodes"": [{""resource_id"": ""map"", ""class"": ""NoSaveStateFrameLayout""}, {""resource_id"": ""map"", ""class"": ""NoSaveStateFrameLayout""}]}",search
1314,24570,24570_1.jpg,"[0, 84, 196, 280]",menu|open menu curtain|show more,"{""app activity name"": ""com.wildec.meet4u.UsersGalleryActivity"", ""UI element info"": {""class_name"": ""ImageButton""}, ""parent node"": [{""resource_id"": ""meet_toolbar""}, {""class"": ""Toolbar""}], ""sibling nodes"": [{""resource_id"": ""favorite_btn"", ""class"": ""AppCompatCheckBox""}, {""text"": ""mary joy, 35"", ""class"": ""TextView""}, {""text"": ""mary joy, 35"", ""class"": ""TextView""}, {""text"": ""San Francisco, CA, Nearby"", ""class"": ""TextView""}, {""class"": ""ActionMenuView""}]}",open menu
1315,15961,15961_1.jpg,"[1342, 2245, 1440, 2392]",go forward|scroll over|scroll site sections,"{""app activity name"": ""com.wsi.android.weather.ui.MasterActivity"", ""UI element info"": {""class_name"": ""AppCompatImageView"", ""resource_id"": ""navigation_bar_scroll_to_right_button""}, ""parent node"": [{""class"": ""RelativeLayout""}], ""sibling nodes"": [{""resource_id"": ""navigation_bar_scroll_to_left_button"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""navigation_bar_scroll_to_left_button"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""navigation_bar_scroll"", ""class"": ""HorizontalScrollView""}]}",go to next
1316,2992,2992_1.jpg,"[386, 259, 719, 469]",brightness symbol|get a hint for the question|opens a helpful tip,"{""app activity name"": ""tursky.jan.nauc.sa.html5.activities.QuizActivity"", ""UI element info"": {""class_name"": ""AppCompatImageView"", ""resource_id"": ""imgHintAndroid""}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""imgHint50"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""imgHint50"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""imgHintFreeze"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""imgHintBuy"", ""class"": ""AppCompatImageView""}]}",light bulb
1317,2992,2992_2.jpg,"[1053, 259, 1387, 469]",pay icon|select dollar option,"{""app activity name"": ""tursky.jan.nauc.sa.html5.activities.QuizActivity"", ""UI element info"": {""class_name"": ""AppCompatImageView"", ""resource_id"": ""imgHintBuy"", ""OCR detected text"": [""18)""]}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""imgHint50"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""imgHintAndroid"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""imgHintFreeze"", ""class"": ""AppCompatImageView""}, {""resource_id"": ""imgHintFreeze"", ""class"": ""AppCompatImageView""}]}",buy option
1318,47267,47267_1.jpg,"[545, 1004, 895, 1354]",camera|capture photo|take a picture,"{""app activity name"": ""com.didirelease.view.activity.LaunchActivity"", ""UI element info"": {""class_name"": ""ImageButton"", ""resource_id"": ""send_post""}, ""parent node"": [{""class"": ""LinearLayout""}], ""sibling nodes"": [{""resource_id"": ""empty_text_tip"", ""text"": ""Be first to share moments with your friends."", ""class"": ""TextView""}, {""resource_id"": ""empty_text_tip"", ""text"": ""Be first to share moments with your friends."", ""class"": ""TextView""}]}",take a photo
